track_name,element,album,lyrics,line
Electioneering,Chorus,OK Computer,When I go forwards,16
Electioneering,Chorus,OK Computer,You go backwards,17
Electioneering,Chorus,OK Computer,And somewhere we will meet,18
Electioneering,Chorus,OK Computer,You might also like,19
Climbing Up the Walls,Verse 1,OK Computer,I am the key to the lock in your house,1
Climbing Up the Walls,Verse 1,OK Computer,That keeps your toys in the basement,2
Climbing Up the Walls,Verse 1,OK Computer,But if you get too far inside,3
Climbing Up the Walls,Verse 1,OK Computer,You'll only see my reflection,4
Climbing Up the Walls,Verse 1,OK Computer,It's always best with the covers up,5
Climbing Up the Walls,Verse 1,OK Computer,I am the pick in the ice,6
Climbing Up the Walls,Verse 1,OK Computer,Do not cry out or hit the alarm,7
Climbing Up the Walls,Verse 1,OK Computer,You know we're friends till we die,8
Climbing Up the Walls,Chorus,OK Computer,"But either way you turn, I'll be there",9
Climbing Up the Walls,Chorus,OK Computer,"Open up your skull, I'll be there",10
Climbing Up the Walls,Chorus,OK Computer,Climbing up the walls,11
Climbing Up the Walls,Verse 2,OK Computer,It's always best when the light is off,12
Climbing Up the Walls,Verse 2,OK Computer,It's always better on the outside,13
Climbing Up the Walls,Verse 2,OK Computer,Fifteen blows to the back of your head,14
Climbing Up the Walls,Verse 2,OK Computer,Fifteen blows to your mind,15
Climbing Up the Walls,Verse 2,OK Computer,So lock the kids up safe tonight,16
Climbing Up the Walls,Verse 2,OK Computer,Shut the eyes in the cupboard,17
Climbing Up the Walls,Verse 2,OK Computer,I've got the smell of a local man,18
Climbing Up the Walls,Verse 2,OK Computer,Who's got the loneliest feeling,19
Climbing Up the Walls,Chorus,OK Computer,"That either way he turns, I'll be there",20
Climbing Up the Walls,Chorus,OK Computer,"Open up your skull, I'll be there",21
Climbing Up the Walls,Chorus,OK Computer,Climbing up the walls,22
Climbing Up the Walls,Chorus,OK Computer,You might also like,23
Climbing Up the Walls,Outro,OK Computer,Climbing up the walls,24
Climbing Up the Walls,Outro,OK Computer,Climbing up the walls,25
No Surprises,Verse 1,OK Computer,A heart that's full up like a landfill,1
No Surprises,Verse 1,OK Computer,A job that slowly kills you,2
No Surprises,Verse 1,OK Computer,Bruises that won't heal,3
No Surprises,Verse 1,OK Computer,"You look so tired, unhappy",4
No Surprises,Verse 1,OK Computer,Bring down the government,5
No Surprises,Verse 1,OK Computer,"They don't, they don't speak for us",6
No Surprises,Verse 1,OK Computer,I'll take a quiet life,7
No Surprises,Verse 1,OK Computer,A handshake of carbon monoxide,8
No Surprises,Chorus,OK Computer,And no alarms and no surprises,9
No Surprises,Chorus,OK Computer,No alarms and no surprises,10
No Surprises,Chorus,OK Computer,No alarms and no surprises,11
No Surprises,Chorus,OK Computer,"Silent, silent",12
No Surprises,Verse 2,OK Computer,This is my final fit,13
No Surprises,Verse 2,OK Computer,My final bellyache with,14
No Surprises,Chorus,OK Computer,No alarms and no surprises,15
No Surprises,Chorus,OK Computer,No alarms and no surprises,16
No Surprises,Chorus,OK Computer,"No alarms and no surprises, please",17
No Surprises,Verse 3,OK Computer,Such a pretty house,18
No Surprises,Verse 3,OK Computer,And such a pretty garden,19
No Surprises,Verse 3,OK Computer,You might also like,20
No Surprises,Chorus,OK Computer,No alarms and no surprises,21
No Surprises,Chorus,OK Computer,(Get me out of here),22
No Surprises,Chorus,OK Computer,No alarms and no surprises,23
No Surprises,Chorus,OK Computer,(Get me out of here),24
No Surprises,Chorus,OK Computer,"No alarms and no surprises, please",25
No Surprises,Chorus,OK Computer,(Get me out of here),26
Lucky,Verse 1,OK Computer,I'm on a roll,1
Lucky,Verse 1,OK Computer,I'm on a roll this time,2
Lucky,Verse 1,OK Computer,I feel my luck could change,3
Lucky,Verse 1,OK Computer,"Kill me, Sarah",4
Lucky,Verse 1,OK Computer,Kill me again with love,5
Lucky,Verse 1,OK Computer,It's gonna be a glorious day,6
Lucky,Chorus,OK Computer,Pull me out of the aircrash,7
Lucky,Chorus,OK Computer,Pull me out of the lake,8
Lucky,Chorus,OK Computer,'Cause I'm your superhero,9
Lucky,Chorus,OK Computer,We are standing on the edge,10
Lucky,Verse 2,OK Computer,The head of state,11
Lucky,Verse 2,OK Computer,Has called for me by name,12
Lucky,Verse 2,OK Computer,But I don't have time for him,13
Lucky,Verse 2,OK Computer,It's gonna be a glorious day,14
Lucky,Verse 2,OK Computer,I feel my luck could change,15
Lucky,Chorus,OK Computer,Pull me out of the aircrash,16
Lucky,Chorus,OK Computer,Pull me out of the lake,17
Lucky,Chorus,OK Computer,'Cause I'm your superhero,18
Lucky,Chorus,OK Computer,We are standing on the edge,19
Lucky,Chorus,OK Computer,You might also like,20
Lucky,Outro,OK Computer,We are standing on the edge,21
The Tourist,Verse 1,OK Computer,It barks at no one else but me,1
The Tourist,Verse 1,OK Computer,Like it's seen a ghost,2
The Tourist,Verse 1,OK Computer,I guess it's seen the sparks a-flowin,3
The Tourist,Verse 1,OK Computer,No one else would know,4
The Tourist,Chorus,OK Computer,"Hey man, slow down, slow down",5
The Tourist,Chorus,OK Computer,"Idiot, slow down, slow down",6
The Tourist,Verse 2,OK Computer,Sometimes I get overcharged,7
The Tourist,Verse 2,OK Computer,That's when you see sparks,8
The Tourist,Verse 2,OK Computer,They ask me where the hell I'm going,9
The Tourist,Verse 2,OK Computer,At a thousand feet per second,10
The Tourist,Chorus,OK Computer,"Hey man, slow down, slow down",11
The Tourist,Chorus,OK Computer,"Idiot, slow down, slow down",12
The Tourist,Chorus,OK Computer,"Hey man, slow down, slow down",13
The Tourist,Chorus,OK Computer,"Idiot, slow down, slow downYou might also like",14
Everything in Its Right Place,Intro,Kid A,"(Kid A, Kid A)",1
Everything in Its Right Place,Intro,Kid A,"(Kid A, Kid A)",2
Everything in Its Right Place,Chorus,Kid A,Everything,3
Everything in Its Right Place,Chorus,Kid A,Everything,4
Everything in Its Right Place,Chorus,Kid A,Everything,5
Everything in Its Right Place,Chorus,Kid A,Everything,6
Everything in Its Right Place,Chorus,Kid A,In its right place,7
Everything in Its Right Place,Chorus,Kid A,In its right place,8
Everything in Its Right Place,Chorus,Kid A,In its right place,9
Everything in Its Right Place,Chorus,Kid A,In its right place,10
Everything in Its Right Place,Verse 1,Kid A,"Yesterday, I woke up sucking a lemon",11
Everything in Its Right Place,Verse 1,Kid A,"Yesterday, I woke up sucking a lemon",12
Everything in Its Right Place,Verse 1,Kid A,"Yesterday, I woke up sucking a lemon",13
Everything in Its Right Place,Verse 1,Kid A,"Yesterday, I woke up sucking a lemon",14
Everything in Its Right Place,Chorus,Kid A,Everything,15
Everything in Its Right Place,Chorus,Kid A,Everything,16
Everything in Its Right Place,Chorus,Kid A,Everything,17
Everything in Its Right Place,Chorus,Kid A,In its right place,18
Everything in Its Right Place,Chorus,Kid A,In its right place,19
Everything in Its Right Place,Chorus,Kid A,In its right place,20
Everything in Its Right Place,Chorus,Kid A,Right place,21
Everything in Its Right Place,Chorus,Kid A,You might also like,22
Everything in Its Right Place,Verse 2,Kid A,There are two colours in my head,23
Everything in Its Right Place,Verse 2,Kid A,There are two colours in my head,24
Everything in Its Right Place,Verse 2,Kid A,"What, what is that you tried to say?",25
Everything in Its Right Place,Verse 2,Kid A,"What, what was that you tried to say?",26
Everything in Its Right Place,Verse 2,Kid A,"Tried to say, tried to say?",27
Everything in Its Right Place,Verse 2,Kid A,"Tried to say, tried to say?",28
Everything in Its Right Place,Outro,Kid A,Everything,29
Everything in Its Right Place,Outro,Kid A,Everything,30
Everything in Its Right Place,Outro,Kid A,Everything,31
Everything in Its Right Place,Outro,Kid A,Everything,32
Kid A,Verse 1,Kid A,I slip away,1
Kid A,Verse 1,Kid A,I slipped on a little white lie,2
Kid A,Verse 2,Kid A,We've got heads on sticks,3
Kid A,Verse 2,Kid A,And you've got ventriloquists,4
Kid A,Verse 2,Kid A,We've got heads on sticks,5
Kid A,Verse 2,Kid A,And you've got ventriloquists,6
Kid A,Verse 3,Kid A,Standing in the shadows at the end of my bed,7
Kid A,Verse 3,Kid A,Standing in the shadows at the end of my bed,8
Kid A,Verse 3,Kid A,Standing in the shadows at the end of my bed,9
Kid A,Verse 3,Kid A,Standing in the shadows at the end of my bed,10
Kid A,Outro,Kid A,The rats and the children will follow me out of town,11
Kid A,Outro,Kid A,Rats and children follow me out of town,12
Kid A,Outro,Kid A,"Come on, kidsYou might also like",13
The National Anthem,Verse 1,Kid A,Everyone,1
The National Anthem,Verse 1,Kid A,Everyone around here,2
The National Anthem,Verse 1,Kid A,Everyone is so near,3
The National Anthem,Verse 1,Kid A,It's holdin' on,4
The National Anthem,Verse 1,Kid A,It's holdin' on,5
The National Anthem,Verse 2,Kid A,Everyone,6
The National Anthem,Verse 2,Kid A,Everyone is so near,7
The National Anthem,Verse 2,Kid A,Everyone has got the fear,8
The National Anthem,Verse 2,Kid A,It's holdin' on,9
The National Anthem,Verse 2,Kid A,It's holdin' on,10
The National Anthem,Interlude,Kid A,It's holdin' on,11
The National Anthem,Interlude,Kid A,It's holdin' on,12
The National Anthem,Interlude,Kid A,Holdin' on,13
The National Anthem,Outro,Kid A,(Smile)You might also like,14
How to Disappear Completely,Verse 1,Kid A,That there,1
How to Disappear Completely,Verse 1,Kid A,That's not me,2
How to Disappear Completely,Verse 1,Kid A,I go,3
How to Disappear Completely,Verse 1,Kid A,Where I please,4
How to Disappear Completely,Verse 1,Kid A,I walk through walls,5
How to Disappear Completely,Verse 1,Kid A,I float down the Liffey,6
How to Disappear Completely,Chorus,Kid A,I'm not here,7
How to Disappear Completely,Chorus,Kid A,This isn't happening,8
How to Disappear Completely,Chorus,Kid A,I'm not here,9
How to Disappear Completely,Chorus,Kid A,I'm not here,10
How to Disappear Completely,Verse 2,Kid A,In a little while,11
How to Disappear Completely,Verse 2,Kid A,I'll be gone,12
How to Disappear Completely,Verse 2,Kid A,The moment's already passed,13
How to Disappear Completely,Verse 2,Kid A,"Yeah, it's gone",14
How to Disappear Completely,Chorus,Kid A,And I'm not here,15
How to Disappear Completely,Chorus,Kid A,This isn't happening,16
How to Disappear Completely,Chorus,Kid A,I'm not here,17
How to Disappear Completely,Chorus,Kid A,I'm not here,18
How to Disappear Completely,Chorus,Kid A,You might also like,19
How to Disappear Completely,Bridge,Kid A,Strobe lights,20
How to Disappear Completely,Bridge,Kid A,And blowing speakers,21
How to Disappear Completely,Bridge,Kid A,Fireworks,22
How to Disappear Completely,Bridge,Kid A,And hurricanes,23
How to Disappear Completely,Chorus,Kid A,I'm not here,24
How to Disappear Completely,Chorus,Kid A,This isn't happenin',25
How to Disappear Completely,Chorus,Kid A,I'm not here,26
How to Disappear Completely,Chorus,Kid A,I'm not here,27
How to Disappear Completely,Outro,Kid A,"Ah-ah, ah-ah",28
How to Disappear Completely,Outro,Kid A,"Ah-ah, ah-ah",29
How to Disappear Completely,Outro,Kid A,Ah-ah,30
How to Disappear Completely,Outro,Kid A,"Ah-ah, ah-ah-ah",31
How to Disappear Completely,Outro,Kid A,Ah-ah-ah,32
How to Disappear Completely,Outro,Kid A,Ah-ah-ah,33
How to Disappear Completely,Outro,Kid A,"Ah-ah-ah, ah-ah",34
Optimistic,Verse 1,Kid A,Flies are buzzing 'round my head,1
Optimistic,Verse 1,Kid A,Vultures circling the dead,2
Optimistic,Verse 1,Kid A,Picking up every last crumb,3
Optimistic,Verse 1,Kid A,The big fish eat the little ones,4
Optimistic,Verse 1,Kid A,Big fish eat the little ones,5
Optimistic,Verse 1,Kid A,"Not my problem, give me some",6
Optimistic,Chorus,Kid A,You can try the best you can,7
Optimistic,Chorus,Kid A,You can try the best you can,8
Optimistic,Chorus,Kid A,The best you can is good enough,9
Optimistic,Chorus,Kid A,You can try the best you can,10
Optimistic,Chorus,Kid A,You can try the best you can,11
Optimistic,Chorus,Kid A,The best you can is good enough,12
Optimistic,Verse 2,Kid A,This one's optimistic,13
Optimistic,Verse 2,Kid A,This one went to market,14
Optimistic,Verse 2,Kid A,This one just came out of the swamp,15
Optimistic,Verse 2,Kid A,This one drops a payload,16
Optimistic,Verse 2,Kid A,Fodder for the animals,17
Optimistic,Verse 2,Kid A,Living on an animal farm,18
Optimistic,Chorus,Kid A,You can try the best you can,19
Optimistic,Chorus,Kid A,You can try the best you can,20
Optimistic,Chorus,Kid A,The best you can is good enough,21
Optimistic,Chorus,Kid A,You can try the best you can,22
Optimistic,Chorus,Kid A,You can try the best you can,23
Optimistic,Chorus,Kid A,The best you can is good enough,24
Optimistic,Chorus,Kid A,You might also like,25
Optimistic,Bridge,Kid A,"I'd really like to help you, man",26
Optimistic,Bridge,Kid A,"I'd really like to help you, man",27
Optimistic,Bridge,Kid A,Nervous messed up marionette,28
Optimistic,Bridge,Kid A,Floating 'round on a prison ship,29
Optimistic,Chorus,Kid A,You can try the best you can,30
Optimistic,Chorus,Kid A,You can try the best you can,31
Optimistic,Chorus,Kid A,The best you can is good enough,32
Optimistic,Chorus,Kid A,You can try the best you can,33
Optimistic,Chorus,Kid A,You can try the best you can,34
Optimistic,Outro,Kid A,Dinosaurs roaming the earth,35
Optimistic,Outro,Kid A,Dinosaurs roaming the earth,36
Optimistic,Outro,Kid A,Dinosaurs roaming the earth,37
In Limbo,Intro,Kid A,"Lundy, Fastnet, Irish Sea",1
In Limbo,Intro,Kid A,I got a message I can't read,2
In Limbo,Intro,Kid A,Another message I can't read,3
In Limbo,Intro,Kid A,"Lundy, Fastnet, Irish Sea",4
In Limbo,Intro,Kid A,I got a message I can't read,5
In Limbo,Intro,Kid A,Another message I can't read,6
In Limbo,Verse 1,Kid A,I'm on your side,7
In Limbo,Verse 1,Kid A,Nowhere to hide,8
In Limbo,Verse 1,Kid A,Trapdoors that open,9
In Limbo,Verse 1,Kid A,I spiral down,10
In Limbo,Chorus,Kid A,You're livin' in a fantasy world,11
In Limbo,Chorus,Kid A,You're livin' in a fantasy world,12
In Limbo,Verse 2,Kid A,I'm lost at sea,13
In Limbo,Verse 2,Kid A,Don't bother me,14
In Limbo,Verse 2,Kid A,I've lost my way,15
In Limbo,Verse 2,Kid A,I've lost my way,16
In Limbo,Chorus,Kid A,You're livin' in a fantasy world,17
In Limbo,Chorus,Kid A,You're livin' in a fantasy world,18
In Limbo,Chorus,Kid A,You're livin' in a fantasy world,19
In Limbo,Chorus,Kid A,This beautiful world,20
In Limbo,Chorus,Kid A,You might also like,21
In Limbo,Outro,Kid A,Come back,22
In Limbo,Outro,Kid A,"Lundy, Fastnet, Irish Sea",23
In Limbo,Outro,Kid A,I got a message I can't read,24
In Limbo,Outro,Kid A,I got a message I can't read,25
In Limbo,Outro,Kid A,I got a message I can't read,26
In Limbo,Outro,Kid A,Come back,27
In Limbo,Outro,Kid A,"Lundy, Fastnet, Irish Sea",28
In Limbo,Outro,Kid A,Another message I can't read,29
In Limbo,Outro,Kid A,Another message I can't read,30
In Limbo,Outro,Kid A,Another message I can't read,31
In Limbo,Outro,Kid A,Come back,32
In Limbo,Outro,Kid A,"Lundy, Fastnet",33
Idioteque,Verse 1,Kid A,Who's in a bunker? Who's in a bunker?,1
Idioteque,Verse 1,Kid A,"Women and children first, and the children first, and the children",2
Idioteque,Verse 1,Kid A,I'll laugh until my head comes off,3
Idioteque,Verse 1,Kid A,"I'll swallow 'til I burst, until I burst, until I",4
Idioteque,Verse 1,Kid A,Who's in a bunker? Who's in a bunker?,5
Idioteque,Verse 1,Kid A,"I have seen too much, you haven't seen enough, you haven't seen it",6
Idioteque,Verse 1,Kid A,I'll laugh until my head comes off,7
Idioteque,Verse 1,Kid A,"Women and children first, and children first, and children",8
Idioteque,Chorus,Kid A,Here I'm alive,9
Idioteque,Chorus,Kid A,Everything all of the time,10
Idioteque,Chorus,Kid A,Here I'm alive,11
Idioteque,Chorus,Kid A,Everything all of the time,12
Idioteque,Verse 2,Kid A,"Ice age comin', ice age comin'",13
Idioteque,Verse 2,Kid A,"Let me hear both sides, let me hear both sides, let me hear both",14
Idioteque,Verse 2,Kid A,"Ice age comin', ice age comin'",15
Idioteque,Verse 2,Kid A,"Throw him in the fire, throw him in the fire, throw him on the",16
Idioteque,Verse 2,Kid A,We're not scaremongerin',17
Idioteque,Verse 2,Kid A,"This is really happenin', happenin'",18
Idioteque,Verse 2,Kid A,We're not scaremongerin',19
Idioteque,Verse 2,Kid A,"This is really happenin', happenin'",20
Idioteque,Verse 2,Kid A,"Mobiles skwerking, mobiles chirping",21
Idioteque,Verse 2,Kid A,"Take the money and run, take the money and run, take the money",22
Idioteque,Verse 2,Kid A,You might also like,23
Idioteque,Chorus,Kid A,Here I'm alive,24
Idioteque,Chorus,Kid A,Everything all of the time,25
Idioteque,Chorus,Kid A,Here I'm alive,26
Idioteque,Chorus,Kid A,Everything all of the time,27
Idioteque,Chorus,Kid A,Here I'm alive,28
Idioteque,Chorus,Kid A,Everything all of the time,29
Idioteque,Chorus,Kid A,Here I'm alive,30
Idioteque,Chorus,Kid A,Everything all of the time,31
Idioteque,Outro,Kid A,(-n first) (And the childre-) (-n first) (And the childre-),32
Idioteque,Outro,Kid A,(-n first) (And the childre-) (-n first) (And the ch-) (first),33
Idioteque,Outro,Kid A,(-n first) (And the childre-) (-n first) (And the childre-),34
Idioteque,Outro,Kid A,(-n first) (And the childre-) (-n first) (And the ch-) (first),35
Idioteque,Outro,Kid A,(-n first) (And the childre-) (-n first) (And the childre-),36
Idioteque,Outro,Kid A,(-n first) (And the childre-) (-n first) (And the ch-) (first),37
Idioteque,Outro,Kid A,(-n first) (And the childre-) (-n first) (And the childre-),38
Morning Bell,Verse 1,Kid A,The morning bell,1
Morning Bell,Verse 1,Kid A,The morning bell,2
Morning Bell,Verse 1,Kid A,Light another candle and,3
Morning Bell,Refrain,Kid A,Release me,4
Morning Bell,Refrain,Kid A,Release me,5
Morning Bell,Verse 2,Kid A,You can keep the furniture,6
Morning Bell,Verse 2,Kid A,A bump on the head,7
Morning Bell,Verse 2,Kid A,Howlin' down the chimney,8
Morning Bell,Refrain,Kid A,Release me,9
Morning Bell,Refrain,Kid A,Release me,10
Morning Bell,Refrain,Kid A,Please,11
Morning Bell,Refrain,Kid A,Release me,12
Morning Bell,Refrain,Kid A,Release me,13
Morning Bell,Verse 3,Kid A,Where'd you park the car?,14
Morning Bell,Verse 3,Kid A,Where'd you park the car?,15
Morning Bell,Verse 3,Kid A,Clothes are on the lawn with the,16
Morning Bell,Verse 3,Kid A,Furniture,17
Morning Bell,Verse 3,Kid A,Now I might as well,18
Morning Bell,Verse 3,Kid A,I might as well,19
Morning Bell,Verse 3,Kid A,Sleepy jack the fire drill,20
Morning Bell,Verse 3,Kid A,Round and round and round and round and round and round and round,21
Morning Bell,Verse 3,Kid A,And round,22
Morning Bell,Verse 3,Kid A,You might also like,23
Morning Bell,Bridge,Kid A,Cut the kids in half,24
Morning Bell,Bridge,Kid A,Cut the kids in half,25
Morning Bell,Bridge,Kid A,Cut the kids in half,26
Morning Bell,Outro,Kid A,The lights are on but nobody's home,27
Morning Bell,Outro,Kid A,Everybody wants to be a friend,28
Morning Bell,Outro,Kid A,The lights are on but nobody's home,29
Morning Bell,Outro,Kid A,Nobody wants to be a slave,30
Morning Bell,Outro,Kid A,"Walkin', walkin', walkin', walkin'",31
Morning Bell,Outro,Kid A,"Walkin', walkin', walkin', walkin'",32
Morning Bell,Outro,Kid A,"Walkin', walkin', walkin', walkin'",33
Morning Bell,Outro,Kid A,"Walkin', walkin', walkin', walkin'",34
Motion Picture Soundtrack,Verse 1,Kid A,Red wine and sleeping pills,1
Motion Picture Soundtrack,Verse 1,Kid A,Help me get back to your arms,2
Motion Picture Soundtrack,Verse 1,Kid A,Cheap sex and sad films,3
Motion Picture Soundtrack,Verse 1,Kid A,Help me get where I belong,4
Motion Picture Soundtrack,Chorus,Kid A,"I think you're crazy, maybe",5
Motion Picture Soundtrack,Chorus,Kid A,"I think you're crazy, maybe",6
Motion Picture Soundtrack,Verse 2,Kid A,Stop sending letters,7
Motion Picture Soundtrack,Verse 2,Kid A,Letters always get burned,8
Motion Picture Soundtrack,Verse 2,Kid A,It's not like the movies,9
Motion Picture Soundtrack,Verse 2,Kid A,They fed us on little white lies,10
Motion Picture Soundtrack,Chorus,Kid A,"I think you're crazy, maybe",11
Motion Picture Soundtrack,Chorus,Kid A,"I think you're crazy, maybe",12
Motion Picture Soundtrack,Outro,Kid A,I will see you in the next lifeYou might also like,13
Packt Like Sardines in a Crushd Tin Box,Verse 1,Amnesiac,After years of waiting,1
Packt Like Sardines in a Crushd Tin Box,Verse 1,Amnesiac,Nothing came,2
Packt Like Sardines in a Crushd Tin Box,Verse 1,Amnesiac,As your life flashed before your eyes,3
Packt Like Sardines in a Crushd Tin Box,Verse 1,Amnesiac,You realize,4
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,I'm a reasonable man,5
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,"Get off, get off, get off my case",6
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,I'm a reasonable man,7
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,"Get off my case, get off my case",8
Packt Like Sardines in a Crushd Tin Box,Post-Chorus,Amnesiac,After years of waiting,9
Packt Like Sardines in a Crushd Tin Box,Verse 2,Amnesiac,"After years of waiting, nothing came",10
Packt Like Sardines in a Crushd Tin Box,Verse 2,Amnesiac,"And you realize you're looking in, looking in the wrong place",11
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,I'm a reasonable man,12
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,"Get off my case, get off my case",13
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,I'm a reasonable man,14
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,"Get off my case, get off my case, get off my case",15
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,I'm a reasonable man,16
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,"Get off my case, get off my case, get off my case",17
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,You might also like,18
Packt Like Sardines in a Crushd Tin Box,Interlude,Amnesiac,(I'mma try for...),19
Packt Like Sardines in a Crushd Tin Box,Interlude,Amnesiac,After years of waiting,20
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,I'm a reasonable man,21
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,"Get off my case, get off my case, get off my case",22
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,I'm a reasonable man,23
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,"Get off my case, get off my case, get off my case",24
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,I'm a reasonable man,25
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,"Get off my case, get off my case, get off my case",26
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,I'm a reasonable man,27
Packt Like Sardines in a Crushd Tin Box,Chorus,Amnesiac,"Get off my case, get off my case, get off my case",28
Pyramid Song,Verse,Amnesiac,I jumped in the river and what did I see?,1
Pyramid Song,Verse,Amnesiac,Black-eyed angels swam with me,2
Pyramid Song,Verse,Amnesiac,A moon full of stars and astral cars,3
Pyramid Song,Verse,Amnesiac,And all the figures I used to see,4
Pyramid Song,Verse,Amnesiac,All my lovers were there with me,5
Pyramid Song,Verse,Amnesiac,All my past and futures,6
Pyramid Song,Verse,Amnesiac,And we all went to heaven in a little row boat,7
Pyramid Song,Refrain,Amnesiac,There was nothing to fear and nothing to doubt,8
Pyramid Song,Verse,Amnesiac,I jumped into the river,9
Pyramid Song,Verse,Amnesiac,Black-eyed angels swam with me,10
Pyramid Song,Verse,Amnesiac,A moon full of stars and astral cars,11
Pyramid Song,Verse,Amnesiac,And all the figures I used to see,12
Pyramid Song,Verse,Amnesiac,All my lovers were there with me,13
Pyramid Song,Verse,Amnesiac,All my past and futures,14
Pyramid Song,Verse,Amnesiac,And we all went to heaven in a little row boat,15
Pyramid Song,Refrain,Amnesiac,There was nothing to fear and nothing to doubt,16
Pyramid Song,Refrain,Amnesiac,There was nothing to fear and nothing to doubt,17
Pyramid Song,Refrain,Amnesiac,There was nothing to fear and nothing to doubtYou might also like,18
Pulk/Pull Revolving Doors,Verse 1,Amnesiac,There are barn doors,1
Pulk/Pull Revolving Doors,Verse 1,Amnesiac,And there are revolving doors,2
Pulk/Pull Revolving Doors,Verse 1,Amnesiac,Doors in the rudders of big ships and there are revolving doors,3
Pulk/Pull Revolving Doors,Verse 2,Amnesiac,There are doors that open by themselves,4
Pulk/Pull Revolving Doors,Verse 2,Amnesiac,"There are sliding doors and, and there are secret doors",5
Pulk/Pull Revolving Doors,Verse 3,Amnesiac,There are doors that lock and doors that don't,6
Pulk/Pull Revolving Doors,Verse 3,Amnesiac,There are doors that let you in and out but never open,7
Pulk/Pull Revolving Doors,Verse 3,Amnesiac,And there are trapdoors,8
Pulk/Pull Revolving Doors,Verse 3,Amnesiac,That you can't come back fromYou might also like,9
You and Whose Army?,Verse 1,Amnesiac,"Come on, come on",1
You and Whose Army?,Verse 1,Amnesiac,You think you drive me crazy?,2
You and Whose Army?,Verse 1,Amnesiac,"Well, come on, come on",3
You and Whose Army?,Refrain,Amnesiac,You and whose army?,4
You and Whose Army?,Refrain,Amnesiac,You and your cronies,5
You and Whose Army?,Verse 2,Amnesiac,"Come on, come on",6
You and Whose Army?,Verse 2,Amnesiac,Holy Roman Empire,7
You and Whose Army?,Verse 2,Amnesiac,Come on if you think,8
You and Whose Army?,Verse 2,Amnesiac,Come on if you think,9
You and Whose Army?,Verse 2,Amnesiac,You can take us on,10
You and Whose Army?,Verse 2,Amnesiac,You can take us on,11
You and Whose Army?,Refrain,Amnesiac,You and whose army?,12
You and Whose Army?,Refrain,Amnesiac,You and your cronies,13
You and Whose Army?,Outro,Amnesiac,You forget so easy,14
You and Whose Army?,Outro,Amnesiac,We ride tonight,15
You and Whose Army?,Outro,Amnesiac,We ride tonight,16
You and Whose Army?,Outro,Amnesiac,Ghost horses,17
You and Whose Army?,Outro,Amnesiac,Ghost horses,18
You and Whose Army?,Outro,Amnesiac,We ride tonight,19
You and Whose Army?,Outro,Amnesiac,We ride tonight,20
You and Whose Army?,Outro,Amnesiac,Ghost horses,21
You and Whose Army?,Outro,Amnesiac,Ghost horses,22
You and Whose Army?,Outro,Amnesiac,Ghost horsesYou might also like,23
I Might Be Wrong,Verse 1,Amnesiac,"I might be wrong, I might be wrong",1
I Might Be Wrong,Verse 1,Amnesiac,I could have sworn I saw a light coming on,2
I Might Be Wrong,Verse 1,Amnesiac,"I used to think, I used to think",3
I Might Be Wrong,Verse 1,Amnesiac,There was no future left at all,4
I Might Be Wrong,Verse 1,Amnesiac,I used to think,5
I Might Be Wrong,Pre-Chorus,Amnesiac,"Open up, begin again",6
I Might Be Wrong,Chorus,Amnesiac,Let's go down the waterfall,7
I Might Be Wrong,Chorus,Amnesiac,Think about the good times and never look back,8
I Might Be Wrong,Chorus,Amnesiac,Never look back,9
I Might Be Wrong,Verse 2,Amnesiac,What would I do? What would I do?,10
I Might Be Wrong,Verse 2,Amnesiac,If I did not have you?,11
I Might Be Wrong,Pre-Chorus,Amnesiac,Open up and let me in,12
I Might Be Wrong,Chorus,Amnesiac,Let's go down the waterfall,13
I Might Be Wrong,Chorus,Amnesiac,"Have ourselves a good time, it's nothing at all",14
I Might Be Wrong,Chorus,Amnesiac,"It's nothing at all, nothing at all",15
I Might Be Wrong,Chorus,Amnesiac,You might also like,16
I Might Be Wrong,Outro,Amnesiac,Keep it moving,17
I Might Be Wrong,Outro,Amnesiac,Keep it moving,18
I Might Be Wrong,Outro,Amnesiac,"Ah, ah",19
I Might Be Wrong,Outro,Amnesiac,Ah,20
Knives Out,Verse 1,Amnesiac,I want you to know,1
